# Simulation 2 (Up to date),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 889 data points written for 53 variables.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Event LAUNCH occurred at t=0 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.145,153.357,41.443,-10.877,41.667,10.902,11.32,0.002,11.32,0.008,4.312,0.745,52.671,-1.525,9.812,1.695,0,1.062,6.11E-04,621.564,0.035,1.56E-04,58.726,44.439,3.475,0.124,2.36E+06,0,0.725,0.509,0.514,0.353,0.034,0.122,0.249,0.865,3.83E-04,0,0,0,0,7.79E-05,0.004,4.111,13.273,80.977,0.01,3.532,13.353,983.536,339.391,0.01,0.543
3.155,153.77,41.334,-10.873,41.558,10.897,11.363,0.002,11.363,0.008,4.304,0.723,52.671,-1.525,9.812,1.645,0,1.879,0.001,621.564,0.035,1.56E-04,58.766,44.439,3.485,0.124,2.35E+06,0,0.721,0.509,0.513,0.353,0.034,0.122,0.241,0.84,-8.48E-06,0,0,0,0,2.45E-04,0.004,4.111,13.273,80.962,0.01,3.493,13.35,983.487,339.389,0.01,0.544
3.165,154.183,41.225,-10.87,41.449,10.892,11.406,0.002,11.406,0.008,4.297,0.693,52.671,-1.525,9.812,1.57,0,2.657,6.39E-04,621.564,0.035,1.56E-04,58.828,44.439,3.5,0.124,2.35E+06,0,0.716,0.509,0.513,0.353,0.034,0.122,0.229,0.801,4.81E-04,0,0,0,0,4.92E-04,0.004,4.111,13.273,80.939,0.01,3.44,13.348,983.439,339.388,0.01,0.545
3.175,154.595,41.117,-10.867,41.34,10.887,11.449,0.002,11.449,0.008,4.29,0.66,52.671,-1.525,9.812,1.487,0,3.391,7.20E-04,621.564,0.035,1.56E-04,58.897,44.439,3.517,0.123,2.34E+06,0,0.712,0.509,0.513,0.353,0.034,0.122,0.216,0.758,7.31E-05,0,0,0,0,8.07E-04,0.004,4.111,13.273,80.909,0.01,3.388,13.345,983.39,339.386,0.01,0.546
3.185,155.006,41.008,-10.865,41.231,10.883,11.492,0.002,11.492,0.008,4.284,0.626,52.671,-1.525,9.812,1.397,0,4.081,0.001,621.564,0.035,1.56E-04,58.972,44.439,3.535,0.123,2.33E+06,0,0.707,0.509,0.512,0.353,0.034,0.122,0.202,0.712,2.34E-04,0,0,0,0,0.001,0.004,4.111,13.273,80.872,0.01,3.335,13.342,983.342,339.384,0.01,0.547
3.195,155.415,40.899,-10.863,41.123,10.879,11.535,0.002,11.535,0.008,4.278,0.591,52.671,-1.525,9.812,1.3,0,4.722,6.50E-04,621.564,0.035,1.56E-04,59.053,44.439,3.555,0.123,2.33E+06,0,0.703,0.509,0.512,0.353,0.034,0.122,0.187,0.662,2.80E-04,0,0,0,0,0.002,0.004,4.111,13.273,80.828,0.01,3.282,13.34,983.294,339.383,0.01,0.548
3.205,155.824,40.791,-10.859,41.014,10.874,11.577,0.002,11.577,0.008,4.272,0.573,52.671,-1.525,9.812,1.254,0,5.312,5.32E-04,621.564,0.035,1.56E-04,59.092,44.439,3.565,0.122,2.32E+06,0,0.699,0.509,0.512,0.353,0.034,0.122,0.18,0.638,2.36E-05,0,0,0,0,0.002,0.004,4.111,13.273,80.777,0.01,3.27,13.337,983.246,339.381,0.01,0.548
3.215,156.231,40.682,-10.853,40.905,10.868,11.62,0.002,11.62,0.008,4.266,0.576,52.671,-1.525,9.812,1.267,0,5.907,8.41E-04,621.564,0.035,1.56E-04,59.081,44.439,3.562,0.122,2.31E+06,0,0.695,0.509,0.512,0.353,0.034,0.122,0.182,0.644,-7.89E-05,0,0,0,0,0.003,0.004,4.111,13.273,80.721,0.01,3.307,13.334,983.198,339.38,0.01,0.549
3.225,156.637,40.574,-10.847,40.797,10.862,11.663,0.002,11.663,0.008,4.261,0.577,52.671,-1.525,9.812,1.275,0,6.501,0.001,621.564,0.035,1.56E-04,59.074,44.439,3.56,0.122,2.31E+06,0,0.692,0.509,0.512,0.353,0.034,0.122,0.183,0.648,3.94E-04,0,0,0,0,0.003,0.004,4.111,13.273,80.659,0.01,3.344,13.332,983.151,339.378,0.01,0.55
3.235,157.042,40.465,-10.841,40.688,10.856,11.705,0.002,11.705,0.008,4.255,0.576,52.671,-1.525,9.812,1.277,4.74E-07,7.094,0.002,621.564,0.035,1.56E-04,59.072,44.439,3.56,0.121,2.30E+06,0,0.688,0.509,0.512,0.353,0.034,0.122,0.183,0.648,2.77E-04,0,0,0,0,0.004,0.004,4.111,13.273,80.591,0.01,3.381,13.329,983.103,339.376,0.01,0.55
3.245,157.447,40.357,-10.835,40.58,10.85,11.748,0.002,11.748,0.008,4.249,0.573,52.671,-1.525,9.812,1.274,0,7.682,9.17E-04,621.564,0.035,1.56E-04,59.075,44.439,3.56,0.121,2.30E+06,0,0.685,0.509,0.512,0.353,0.034,0.122,0.183,0.646,-4.16E-04,0,0,0,0,0.004,0.004,4.111,13.273,80.517,0.009,3.418,13.327,983.056,339.375,0.01,0.551
3.255,157.85,40.249,-10.83,40.472,10.845,11.79,0.002,11.79,0.008,4.243,0.561,52.671,-1.525,9.812,1.243,7.11E-07,8.264,0.002,621.564,0.035,1.56E-04,59.101,44.439,3.567,0.121,2.29E+06,0,0.681,0.509,0.512,0.353,0.034,0.122,0.178,0.629,2.18E-05,0,0,0,0,0.005,0.004,4.111,13.273,80.438,0.009,3.438,13.324,983.009,339.373,0.01,0.552
3.265,158.251,40.14,-10.827,40.363,10.841,11.833,0.002,11.833,0.008,4.238,0.539,52.671,-1.525,9.812,1.179,0,8.814,0.001,621.564,0.035,1.56E-04,59.156,44.439,3.58,0.12,2.28E+06,0,0.677,0.509,0.511,0.353,0.034,0.122,0.168,0.596,-3.57E-05,0,0,0,0,0.006,0.004,4.111,13.273,80.352,0.009,3.439,13.321,982.961,339.372,0.01,0.552
3.275,158.652,40.032,-10.824,40.255,10.836,11.875,0.002,11.875,0.008,4.233,0.516,52.671,-1.525,9.812,1.11,0,9.332,0.002,621.564,0.035,1.56E-04,59.215,44.439,3.594,0.12,2.28E+06,0,0.674,0.509,0.511,0.353,0.034,0.122,0.158,0.561,-1.96E-04,0,0,0,0,0.006,0.004,4.111,13.273,80.261,0.009,3.439,13.319,982.914,339.37,0.01,0.553
3.285,159.052,39.924,-10.821,40.147,10.833,11.917,0.002,11.917,0.008,4.228,0.492,52.671,-1.525,9.812,1.037,0,9.815,0.002,621.564,0.035,1.56E-04,59.278,44.439,3.61,0.12,2.27E+06,0,0.67,0.509,0.511,0.353,0.034,0.122,0.147,0.522,-1.10E-04,0,0,0,0,0.007,0.004,4.111,13.273,80.166,0.009,3.44,13.316,982.868,339.368,0.01,0.553
3.295,159.451,39.816,-10.819,40.039,10.829,11.96,0.002,11.96,0.008,4.223,0.468,52.671,-1.525,9.812,0.96,5.26E-07,10.26,0.002,621.564,0.035,1.56E-04,59.346,44.439,3.626,0.119,2.27E+06,0,0.666,0.509,0.511,0.353,0.034,0.122,0.135,0.483,4.89E-04,0,0,0,0,0.008,0.004,4.111,13.273,80.065,0.009,3.441,13.314,982.821,339.367,0.01,0.554
3.305,159.848,39.708,-10.815,39.931,10.825,12.002,0.002,12.002,0.008,4.218,0.45,52.671,-1.525,9.812,0.905,2.97E-07,10.666,0.003,621.564,0.035,1.56E-04,59.395,44.439,3.638,0.119,2.26E+06,0,0.662,0.509,0.51,0.353,0.034,0.122,0.127,0.454,4.56E-04,0,0,0,0,0.009,0.004,4.111,13.273,79.961,0.009,3.46,13.311,982.774,339.365,0.01,0.557
3.315,160.245,39.599,-10.811,39.823,10.82,12.044,0.002,12.044,0.008,4.214,0.441,52.671,-1.525,9.812,0.877,0,11.059,0.003,621.564,0.035,1.56E-04,59.42,44.439,3.644,0.119,2.26E+06,0,0.659,0.509,0.51,0.353,0.034,0.122,0.123,0.438,-4.37E-04,0,0,0,0,0.009,0.004,4.111,13.273,79.852,0.009,3.501,13.308,982.728,339.364,0.01,0.557
3.325,160.64,39.491,-10.807,39.715,10.815,12.086,0.002,12.086,0.008,4.209,0.432,52.671,-1.525,9.812,0.845,7.03E-07,11.434,0.003,621.564,0.035,1.56E-04,59.448,44.439,3.651,0.119,2.25E+06,0,0.655,0.509,0.51,0.353,0.034,0.122,0.118,0.421,-3.29E-04,0,0,0,0,0.01,0.004,4.111,13.273,79.74,0.009,3.542,13.306,982.681,339.362,0.01,0.558
3.335,161.035,39.383,-10.803,39.607,10.811,12.128,0.002,12.128,0.008,4.205,0.421,52.671,-1.525,9.812,0.81,0,11.792,0.003,621.564,0.035,1.56E-04,59.479,44.439,3.659,0.118,2.24E+06,0,0.652,0.509,0.51,0.353,0.034,0.122,0.113,0.404,1.95E-04,0,0,0,0,0.011,0.004,4.111,13.273,79.623,0.009,3.584,13.303,982.635,339.361,0.01,0.559
3.345,161.428,39.275,-10.799,39.499,10.806,12.17,0.002,12.17,0.008,4.201,0.41,52.671,-1.525,9.812,0.773,-4.45E-07,12.132,0.003,621.564,0.035,1.56E-04,59.513,44.439,3.667,0.118,2.24E+06,0,0.649,0.509,0.51,0.353,0.034,0.122,0.108,0.383,-4.63E-04,0,0,0,0,0.011,0.004,4.111,13.273,79.504,0.009,3.625,13.301,982.589,339.359,0.01,0.559
3.355,161.82,39.167,-10.794,39.391,10.802,12.212,0.002,12.212,0.009,4.197,0.401,52.671,-1.525,9.812,0.741,0,12.452,0.004,621.564,0.035,1.56E-04,59.542,44.439,3.674,0.118,2.23E+06,0,0.645,0.509,0.51,0.353,0.034,0.122,0.103,0.367,4.57E-04,0,0,0,0,0.012,0.004,4.111,13.273,79.381,0.009,3.672,13.298,982.543,339.358,0.01,0.56
3.365,162.211,39.059,-10.79,39.284,10.797,12.254,0.002,12.254,0.009,4.193,0.394,52.671,-1.525,9.812,0.717,8.18E-07,12.761,0.004,621.564,0.035,1.56E-04,59.564,44.439,3.679,0.117,2.23E+06,0,0.642,0.509,0.51,0.353,0.034,0.122,0.099,0.353,-4.64E-04,0,0,0,0,0.013,0.004,4.111,13.273,79.255,0.009,3.727,13.296,982.497,339.356,0.01,0.56
3.375,162.601,38.951,-10.786,39.176,10.793,12.296,0.002,12.296,0.009,4.189,0.387,52.671,-1.525,9.812,0.69,5.77E-07,13.056,0.005,621.564,0.035,1.56E-04,59.588,44.439,3.685,0.117,2.22E+06,0,0.639,0.509,0.51,0.353,0.034,0.122,0.096,0.339,2.10E-04,0,0,0,0,0.013,0.003,4.111,13.273,79.126,0.009,3.781,13.293,982.451,339.355,0.01,0.561
3.385,162.99,38.844,-10.782,39.068,10.788,12.338,0.002,12.338,0.009,4.185,0.379,52.671,-1.525,9.812,0.661,0,13.337,0.004,621.564,0.035,1.56E-04,59.614,44.439,3.691,0.117,2.22E+06,0,0.636,0.509,0.51,0.353,0.034,0.122,0.091,0.324,3.49E-05,0,0,0,0,0.014,0.003,4.111,13.273,78.994,0.009,3.836,13.291,982.406,339.353,0.01,0.561
3.395,163.378,38.736,-10.778,38.961,10.784,12.38,0.002,12.38,0.009,4.181,0.37,52.671,-1.525,9.812,0.63,6.22E-07,13.603,0.005,621.564,0.035,1.56E-04,59.643,44.439,3.698,0.117,2.21E+06,0,0.633,0.509,0.51,0.353,0.034,0.122,0.087,0.307,1.47E-04,0,0,0,0,0.015,0.003,4.111,13.273,78.859,0.009,3.89,13.288,982.36,339.351,0.01,0.562
3.405,163.765,38.628,-10.775,38.853,10.781,12.422,0.002,12.422,0.009,4.178,0.353,52.671,-1.525,9.812,0.565,0,13.853,0.005,621.564,0.035,1.56E-04,59.703,44.439,3.713,0.116,2.21E+06,0,0.629,0.509,0.509,0.353,0.034,0.122,0.078,0.273,9.37E-05,0,0,0,0,0.015,0.003,4.111,13.273,78.722,0.009,3.922,13.286,982.315,339.35,0.01,0.563
3.415,164.151,38.52,-10.775,38.746,10.779,12.463,0.002,12.463,0.009,4.174,0.325,52.671,-1.525,9.812,0.46,0,14.057,0.006,621.564,0.035,1.56E-04,59.8,44.439,3.737,0.116,2.20E+06,0,0.626,0.509,0.509,0.353,0.034,0.122,0.063,0.22,4.92E-04,0,0,0,0,0.016,0.003,4.111,13.273,78.582,0.009,3.928,13.283,982.27,339.348,0.01,0.563
3.425,164.536,38.413,-10.774,38.638,10.778,12.505,0.002,12.505,0.009,4.171,0.297,52.671,-1.525,9.812,0.355,-6.52E-07,14.216,0.008,621.564,0.035,1.56E-04,59.899,44.439,3.761,0.116,2.19E+06,0,0.622,0.509,0.509,0.353,0.034,0.122,0.048,0.165,1.87E-04,0,0,0,0,0.016,0.003,4.111,13.273,78.441,0.009,3.933,13.281,982.224,339.347,0.01,0.564
3.435,164.919,38.305,-10.774,38.531,10.777,12.547,0.002,12.547,0.009,4.169,0.269,52.671,-1.525,9.812,0.248,0,14.329,0.012,621.564,0.035,1.56E-04,60.001,44.439,3.786,0.115,2.19E+06,0,0.619,0.509,0.509,0.353,0.034,0.122,0.033,0.111,-1.31E-04,0,0,0,0,0.016,0.003,4.111,13.273,78.298,0.009,3.939,13.278,982.179,339.345,0.01,0.565
3.445,165.302,38.197,-10.774,38.424,10.776,12.588,0.002,12.588,0.009,4.166,0.243,52.671,-1.525,9.812,0.141,-6.06E-07,14.398,0.022,621.564,0.035,1.56E-04,60.105,44.439,3.811,0.115,2.18E+06,0,0.615,0.509,0.509,0.353,0.034,0.122,0.019,0.055,3.34E-04,0,0,0,0,0.017,0.003,4.111,13.273,78.154,0.009,3.944,13.276,982.135,339.344,0.01,0.566
3.455,165.683,38.089,-10.773,38.316,10.776,12.63,0.002,12.63,0.009,4.164,0.217,52.671,-1.525,9.812,0.035,-6.55E-07,14.42,0.092,621.564,0.035,1.56E-04,60.209,44.439,3.836,0.115,2.18E+06,0,0.612,0.509,0.509,0.353,0.034,0.122,0.005,0.001,-1.78E-04,0,0,0,0,0.017,0.003,4.111,13.273,78.01,0.009,3.95,13.273,982.09,339.342,0.01,0.567
3.465,166.063,37.982,-10.773,38.209,10.775,12.672,0.002,12.672,0.009,4.162,0.191,52.671,-1.525,9.812,0.071,3.18E-07,-14.4,0.046,621.564,0.035,1.56E-04,60.173,44.439,3.827,0.114,2.17E+06,0,0.608,0.509,0.509,0.353,0.034,0.122,0.009,0.053,1.41E-04,0,0,0,0,-0.017,0.003,4.111,13.273,77.866,0.009,3.955,13.271,982.045,339.341,0.01,0.567
3.475,166.443,37.874,-10.774,38.102,10.775,12.713,0.002,12.713,0.009,4.16,0.166,52.671,-1.525,9.812,0.176,4.71E-07,-14.335,0.019,621.564,0.035,1.56E-04,60.07,44.439,3.802,0.114,2.16E+06,0,0.605,0.509,0.509,0.353,0.034,0.122,0.024,0.106,4.99E-04,0,0,0,0,-0.017,0.003,4.111,13.273,77.722,0.009,3.961,13.268,982.001,339.339,0.01,0.568
3.485,166.821,37.766,-10.774,37.994,10.775,12.755,0.002,12.755,0.009,4.158,0.141,52.671,-1.525,9.812,0.28,5.68E-07,-14.228,0.012,621.564,0.035,1.56E-04,59.97,44.439,3.778,0.114,2.16E+06,0,0.602,0.509,0.509,0.353,0.034,0.122,0.038,0.16,2.52E-04,0,0,0,0,-0.017,0.003,4.111,13.273,77.579,0.009,3.966,13.266,981.956,339.338,0.01,0.569
3.495,167.198,37.658,-10.774,37.887,10.775,12.796,0.002,12.796,0.009,4.157,0.117,52.671,-1.525,9.812,0.381,3.97E-07,-14.08,0.009,621.564,0.035,1.56E-04,59.873,44.439,3.754,0.114,2.15E+06,0,0.599,0.509,0.509,0.353,0.034,0.122,0.052,0.211,-3.53E-06,0,0,0,0,-0.016,0.003,4.111,13.273,77.438,0.009,3.972,13.263,981.912,339.336,0.01,0.569
3.505,167.574,37.551,-10.774,37.78,10.774,12.838,0.002,12.838,0.009,4.156,0.098,52.671,-1.525,9.812,0.464,3.15E-07,-13.892,0.007,621.564,0.035,1.56E-04,59.796,44.439,3.736,0.113,2.15E+06,0,0.596,0.509,0.509,0.353,0.034,0.122,0.063,0.253,-2.92E-04,0,0,0,0,-0.016,0.003,4.111,13.273,77.298,0.009,3.989,13.261,981.868,339.335,0.01,0.572
3.515,167.949,37.443,-10.772,37.673,10.772,12.88,0.002,12.88,0.009,4.155,0.084,52.671,-1.525,9.812,0.523,0,-13.681,0.006,621.564,0.035,1.56E-04,59.74,44.439,3.722,0.113,2.14E+06,0,0.593,0.509,0.509,0.353,0.034,0.122,0.072,0.282,-1.38E-04,0,0,0,0,-0.016,0.003,4.111,13.273,77.16,0.009,4.021,13.258,981.824,339.333,0.01,0.575
3.525,168.323,37.335,-10.77,37.566,10.771,12.921,0.002,12.921,0.009,4.154,0.072,52.671,-1.525,9.812,0.579,0,-13.448,0.006,621.564,0.035,1.56E-04,59.688,44.439,3.709,0.113,2.14E+06,0,0.59,0.509,0.509,0.353,0.034,0.122,0.08,0.311,-2.77E-04,0,0,0,0,-0.015,0.003,4.111,13.273,77.024,0.009,4.052,13.256,981.78,339.332,0.01,0.575
3.535,168.696,37.228,-10.769,37.459,10.769,12.963,0.002,12.963,0.009,4.154,0.06,52.671,-1.525,9.812,0.633,0,-13.194,0.005,621.564,0.035,1.56E-04,59.638,44.439,3.697,0.112,2.13E+06,0,0.587,0.509,0.509,0.353,0.034,0.122,0.087,0.338,2.61E-04,0,0,0,0,-0.015,0.003,4.111,13.273,76.891,0.009,4.083,13.253,981.736,339.331,0.01,0.576
3.545,169.068,37.12,-10.767,37.351,10.767,13.004,0.002,13.004,0.009,4.153,0.049,52.671,-1.525,9.812,0.683,4.10E-07,-12.921,0.004,621.564,0.035,1.56E-04,59.592,44.439,3.686,0.112,2.12E+06,0,0.584,0.509,0.509,0.353,0.033,0.122,0.095,0.363,3.62E-04,0,0,0,0,-0.014,0.003,4.111,13.273,76.761,0.009,4.115,13.251,981.693,339.329,0.01,0.577
3.555,169.438,37.012,-10.766,37.244,10.766,13.046,0.002,13.046,0.009,4.153,0.031,52.671,-1.525,9.812,0.76,0,-12.631,0.004,621.564,0.035,1.56E-04,59.522,44.439,3.669,0.112,2.12E+06,0,0.581,0.509,0.509,0.353,0.033,0.122,0.106,0.402,2.98E-04,0,0,0,0,-0.014,0.003,4.111,13.273,76.633,0.009,4.125,13.249,981.649,339.328,0.01,0.577
3.565,169.808,36.905,-10.768,37.137,10.768,13.087,0.002,13.087,0.009,4.152,0.004,52.671,-1.525,9.812,0.869,0,-12.298,0.004,621.564,0.035,1.56E-04,59.424,44.439,3.645,0.111,2.11E+06,0,0.578,0.509,0.51,0.353,0.033,0.122,0.122,0.457,-3.69E-04,0,0,0,0,-0.013,0.003,4.111,13.273,76.508,0.009,4.112,13.246,981.606,339.326,0.01,0.578
3.575,170.176,36.797,-10.77,37.03,10.77,13.129,0.002,13.129,0.009,4.153,0.021,52.671,-1.525,9.812,0.974,3.26E-07,-11.928,0.004,621.564,0.035,1.56E-04,59.331,44.439,3.623,0.111,2.11E+06,0,0.575,0.509,0.51,0.353,0.033,0.122,0.137,0.51,2.55E-06,0,0,0,0,-0.012,0.003,4.111,13.273,76.387,0.009,4.099,13.244,981.563,339.325,0.01,0.579
3.585,170.544,36.689,-10.771,36.923,10.771,13.17,0.002,13.17,0.009,4.153,0.045,52.671,-1.525,9.812,1.075,0,-11.521,0.003,621.564,0.035,1.56E-04,59.242,44.439,3.601,0.111,2.10E+06,0,0.572,0.508,0.51,0.353,0.033,0.122,0.152,0.56,4.88E-04,0,0,0,0,-0.012,0.003,4.111,13.273,76.27,0.009,4.085,13.241,981.52,339.323,0.01,0.58
3.595,170.91,36.581,-10.773,36.816,10.773,13.212,0.002,13.212,0.009,4.153,0.068,52.671,-1.525,9.812,1.171,0,-11.079,0.003,621.564,0.035,1.56E-04,59.159,44.439,3.581,0.11,2.09E+06,0,0.569,0.508,0.511,0.353,0.033,0.122,0.167,0.608,4.75E-04,0,0,0,0,-0.011,0.003,4.111,13.273,76.157,0.009,4.072,13.239,981.477,339.322,0.01,0.581
3.605,171.275,36.474,-10.772,36.71,10.773,13.253,0.002,13.253,0.009,4.154,0.084,52.671,-1.525,9.812,1.24,0,-10.604,0.003,621.564,0.035,1.56E-04,59.099,44.439,3.566,0.11,2.09E+06,0,0.566,0.508,0.511,0.353,0.033,0.122,0.177,0.643,2.43E-04,0,0,0,0,-0.01,0.003,4.111,13.273,76.048,0.009,4.073,13.237,981.434,339.32,0.01,0.581
3.615,171.64,36.366,-10.77,36.603,10.77,13.295,0.002,13.295,0.009,4.155,0.092,52.671,-1.525,9.812,1.279,0,-10.117,0.003,621.564,0.035,1.56E-04,59.066,44.439,3.558,0.11,2.08E+06,0,0.563,0.508,0.511,0.353,0.033,0.122,0.183,0.662,-3.13E-04,0,0,0,0,-0.009,0.003,4.111,13.273,75.945,0.009,4.091,13.234,981.391,339.319,0.01,0.582
3.625,172.003,36.258,-10.767,36.496,10.768,13.336,0.002,13.336,0.009,4.156,0.099,52.671,-1.525,9.812,1.313,0,-9.618,0.003,621.564,0.035,1.56E-04,59.037,44.439,3.551,0.11,2.08E+06,0,0.56,0.508,0.511,0.353,0.033,0.122,0.189,0.678,-1.11E-04,0,0,0,0,-0.008,0.003,4.111,13.273,75.846,0.009,4.109,13.232,981.349,339.317,0.01,0.582
3.635,172.365,36.151,-10.764,36.389,10.765,13.378,0.002,13.378,0.009,4.157,0.104,52.671,-1.525,9.812,1.341,5.15E-07,-9.111,0.003,621.564,0.035,1.56E-04,59.013,44.439,3.545,0.109,2.07E+06,0,0.557,0.508,0.511,0.353,0.033,0.122,0.193,0.692,4.53E-04,0,0,0,0,-0.007,0.003,4.111,13.273,75.752,0.009,4.127,13.23,981.306,339.316,0.01,0.583
3.645,172.726,36.043,-10.761,36.282,10.762,13.42,0.002,13.42,0.009,4.158,0.108,52.671,-1.525,9.812,1.364,0,-8.597,0.003,621.564,0.035,1.56E-04,58.994,44.439,3.541,0.109,2.07E+06,0,0.554,0.509,0.511,0.354,0.033,0.122,0.196,0.702,-1.68E-04,0,0,0,0,-0.007,0.003,4.111,13.273,75.664,0.009,4.145,13.227,981.264,339.315,0.01,0.584
3.655,173.086,35.935,-10.762,36.175,10.762,13.461,0.002,13.461,0.009,4.159,0.126,52.671,-1.525,9.812,1.44,0,-8.08,0.003,621.564,0.035,1.56E-04,58.93,44.439,3.525,0.109,2.06E+06,0,0.551,0.509,0.512,0.354,0.033,0.122,0.208,0.74,4.85E-05,0,0,0,0,-0.006,0.003,4.111,13.273,75.58,0.009,4.123,13.225,981.222,339.313,0.01,0.584
3.665,173.444,35.828,-10.766,36.069,10.768,13.503,0.002,13.503,0.01,4.161,0.16,52.671,-1.525,9.812,1.581,0,-7.512,0.003,621.564,0.035,1.56E-04,58.814,44.439,3.497,0.108,2.05E+06,0,0.549,0.509,0.513,0.354,0.033,0.122,0.231,0.811,-4.67E-04,0,0,0,0,-0.005,0.003,4.111,13.273,75.502,0.01,4.056,13.223,981.18,339.312,0.01,0.585
3.675,173.802,35.72,-10.771,35.962,10.773,13.544,0.002,13.544,0.01,4.162,0.193,52.671,-1.525,9.812,1.715,0,-6.901,0.002,621.564,0.035,1.56E-04,58.704,44.439,3.47,0.108,2.05E+06,0,0.546,0.509,0.513,0.354,0.033,0.122,0.252,0.879,-1.19E-06,0,0,0,0,-0.004,0.003,4.111,13.273,75.43,0.01,3.989,13.22,981.138,339.31,0.01,0.586
3.685,174.159,35.612,-10.775,35.855,10.777,13.586,0.002,13.586,0.01,4.165,0.225,52.671,-1.525,9.812,1.843,0,-6.247,0.002,621.564,0.035,1.56E-04,58.601,44.439,3.445,0.108,2.04E+06,0,0.543,0.509,0.514,0.354,0.033,0.122,0.273,0.943,-4.40E-04,0,0,0,0,-0.004,0.003,4.111,13.273,75.364,0.01,3.921,13.218,981.096,339.309,0.01,0.587
3.695,174.514,35.505,-10.779,35.748,10.782,13.628,0.002,13.628,0.01,4.167,0.254,52.671,-1.525,9.812,1.964,0,-5.552,0.002,621.564,0.035,1.56E-04,58.505,44.439,3.422,0.107,2.03E+06,0,0.54,0.509,0.515,0.355,0.033,0.121,0.293,1.004,-4.76E-04,0,0,0,0,-0.003,0.003,4.111,13.273,75.305,0.01,3.854,13.216,981.054,339.308,0.01,0.587
3.705,174.869,35.397,-10.781,35.642,10.784,13.669,0.002,13.669,0.01,4.17,0.278,52.671,-1.525,9.812,2.063,0,-4.82,0.002,621.564,0.035,1.56E-04,58.428,44.439,3.403,0.107,2.03E+06,0,0.538,0.509,0.516,0.355,0.033,0.121,0.309,1.053,-4.46E-04,0,0,0,0,-0.002,0.003,4.111,13.273,75.254,0.01,3.797,13.213,981.012,339.306,0.01,0.589
3.715,175.222,35.289,-10.781,35.535,10.785,13.711,0.002,13.711,0.01,4.173,0.295,52.671,-1.525,9.812,2.136,0,-4.067,0.002,621.564,0.035,1.56E-04,58.371,44.439,3.389,0.107,2.02E+06,0,0.535,0.51,0.516,0.355,0.033,0.121,0.321,1.09,1.45E-04,0,0,0,0,-0.002,0.003,4.111,13.273,75.209,0.01,3.751,13.211,980.971,339.305,0.01,0.589
3.725,175.575,35.181,-10.781,35.428,10.785,13.753,0.002,13.753,0.01,4.176,0.31,52.671,-1.525,9.812,2.201,0,-3.292,0.002,621.564,0.035,1.56E-04,58.321,44.439,3.377,0.106,2.01E+06,0,0.532,0.51,0.517,0.355,0.033,0.121,0.332,1.123,-4.01E-04,0,0,0,0,-0.001,0.003,4.111,13.273,75.172,0.01,3.706,13.209,980.93,339.303,0.01,0.59
3.735,175.926,35.073,-10.78,35.321,10.784,13.795,0.002,13.795,0.01,4.179,0.322,52.671,-1.525,9.812,2.258,0,-2.502,0.002,621.564,0.035,1.56E-04,58.277,44.439,3.366,0.106,2.01E+06,0,0.529,0.51,0.517,0.355,0.033,0.121,0.342,1.151,-5.24E-05,0,0,0,0,-5.95E-04,0.003,4.111,13.273,75.143,0.01,3.66,13.206,980.889,339.302,0.01,0.591
